,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_13754,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,Rhabdonellidae,Rhabdonella,unassigned
ASV_13758,Eukaryota,unknown,Dinophyceae,Syndiniales,Eudubosquellidae,g_,s_
ASV_13765,Eukaryota,unknown,Choanoflagellata,Acanthoecida,unassigned,unassigned,unassigned
ASV_13772,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13779,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_13780,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_13790,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_13806,Eukaryota,unknown,Bigyra,Oblongichytrida,unknown,g_,s_
ASV_13818,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_13819,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13832,Eukaryota,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pterosperma,s_
ASV_13838,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,g_,s_
ASV_13873,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_13878,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_13883,Eukaryota,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,g_,s_
ASV_13922,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13923,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_13925,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_13929,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_13930,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13938,Eukaryota,unknown,Oomycota,Lagenidiales,Haliphthoraceae,unassigned,unassigned
ASV_13942,Eukaryota,Bacillariophyta,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_13946,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13947,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,unknown,s_
ASV_13957,Eukaryota,Imbricatea,unknown,Marimonadida,unknown,g_,s_
ASV_13961,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira concaviuscula
ASV_13966,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_13978,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_13979,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,s_
ASV_13999,Eukaryota,unknown,Polycystinea,unassigned,unassigned,unassigned,unassigned
ASV_14000,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_14004,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14014,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_14028,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,unassigned
ASV_14032,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14037,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_14046,Eukaryota,Annelida,Polychaeta,Terebellida,unknown,Amphitrite,s_
ASV_14053,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_14056,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14059,Eukaryota,Imbricatea,unknown,Marimonadida,unknown,g_,s_
ASV_14063,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_14066,Eukaryota,unknown,Chrysophyceae,unknown,unknown,g_,s_
ASV_14070,Eukaryota,Streptophyta,Magnoliopsida,Liliales,Liliaceae,Fritillaria,unassigned
ASV_14079,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_14082,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_14084,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14087,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14102,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_14111,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_14112,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_14126,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14130,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_14151,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,s_
ASV_14152,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_14172,Eukaryota,unknown,Bigyra,Nanomonadea,unknown,g_,s_
ASV_14177,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14182,Eukaryota,unknown,Acantharea,Arthracanthida,Acanthometridae,g_,s_
ASV_14186,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_14201,Eukaryota,unknown,Dinophyceae,Gymnodiniales,unassigned,unassigned,unassigned
ASV_14219,Eukaryota,unknown,Bigyra,Oblongichytrida,unknown,g_,s_
ASV_14228,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_14231,Eukaryota,Apicomplexa,unknown,unknown,unknown,g_,s_
ASV_14235,Eukaryota,unknown,Acantharea,Symphyacanthida,Amphilithiidae,g_,s_
ASV_14247,Eukaryota,unknown,Polycystinea,unassigned,unassigned,unassigned,unassigned
ASV_14250,Eukaryota,unknown,unknown,Diplonemea,Hemistasiidae,g_,s_
ASV_14260,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_14277,Eukaryota,unknown,Polycystinea,Spumellaria,Spongodiscidae,Dictyocoryne,s_
ASV_14279,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_14281,Eukaryota,Haptista,Haptophyta,Prymnesiales,Prymnesiaceae,g_,s_
ASV_14288,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14290,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,g_,s_
ASV_14292,Eukaryota,Chlorophyta,Ulvophyceae,Ulvales,Ulvellaceae,Acrochaete,unassigned
ASV_14310,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_14315,Eukaryota,unknown,Bigyra,Oblongichytrida,unknown,g_,s_
ASV_14316,Eukaryota,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,g_,s_
ASV_14332,Eukaryota,Ciliophora,Colpodea,unassigned,unassigned,g_,s_
ASV_14337,Eukaryota,Haptista,Haptophyta,Prymnesiales,Prymnesiaceae,unassigned,unassigned
ASV_14338,Eukaryota,unknown,Choanoflagellata,unknown,unknown,unknown,Choanoflagellida sp. SL117#1
ASV_14340,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Pseudosolenia,Pseudosolenia calcar-avis
ASV_14348,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_14351,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_14358,Eukaryota,Euglenozoa,unknown,Diplonemea,unassigned,g_,s_
ASV_14361,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_14363,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_14364,Eukaryota,Imbricatea,unknown,Thaumatomonadida,Thaumatomastigidae,Protaspis,s_
ASV_14367,Eukaryota,unknown,Bigyra,unassigned,unassigned,g_,s_
ASV_14371,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14374,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_14383,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14400,Eukaryota,Cnidaria,Hydrozoa,Narcomedusae,Cuninidae,Solmissus,Solmissus marshalli
ASV_14405,Eukaryota,unknown,Cryptophyceae,Cyathomonadacea,Goniomonadaceae,g_,s_
ASV_14406,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_14409,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_14410,Eukaryota,unknown,Dinophyceae,unknown,unknown,unknown,Dinophyceae sp. CCMP1878
ASV_14412,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14416,Eukaryota,unknown,Polycystinea,Nassellaria,Theoperidae,Eucyrtidium,Eucyrtidium hexastichum
ASV_14418,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_14434,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14439,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,s_
ASV_14458,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_14469,Eukaryota,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,unassigned
ASV_14490,Eukaryota,unknown,Bigyra,Bicosoecida,Cafeteriaceae,Cafeteria,Cafeteria biegae
ASV_14510,Eukaryota,Tubulinea,Elardia,Euamoebida,Hartmannellidae,Ptolemeba,Ptolemeba bulliensis
ASV_14518,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_14523,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_14524,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_14528,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_14538,Eukaryota,Cercozoa,unknown,unknown,unknown,g_,s_
ASV_14539,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_14542,Eukaryota,Haptista,Haptophyta,Prymnesiales,unassigned,unassigned,unassigned
ASV_14546,Eukaryota,unknown,Cryptophyceae,Cyathomonadacea,Goniomonadaceae,g_,s_
ASV_14549,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_14551,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14560,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_14566,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,unassigned
ASV_14578,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_14581,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_14587,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_14590,Eukaryota,Chlorophyta,Palmophyllophyceae,Prasinococcales,Prasinococcaceae,g_,s_
ASV_14599,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_14621,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,Oncaea,s_
ASV_14622,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_14627,Eukaryota,Endomyxa,Ascetosporea,Paradiniida,unknown,g_,s_
ASV_14630,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_14632,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14637,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_14649,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_14655,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,g_,s_
ASV_14658,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,s_
ASV_14664,Eukaryota,Discosea,Flabellinia,unknown,Vannellidae,Vannella,Vannella miroides
ASV_14682,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_14704,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_14707,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14708,Eukaryota,Chordata,Appendicularia,Copelata,Fritillariidae,Fritillaria <tunicates>,s_
ASV_14711,Eukaryota,unknown,Bigyra,Oblongichytrida,unknown,g_,s_
ASV_14714,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_14728,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14744,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,unassigned,g_,s_
ASV_14752,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14759,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,s_
ASV_14763,Eukaryota,Bacillariophyta,Bacillariophyceae,unassigned,unassigned,unassigned,unassigned
ASV_14776,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,unassigned
ASV_14780,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_14784,Eukaryota,Bacillariophyta,Bacillariophyceae,unassigned,unassigned,g_,s_
ASV_14793,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,g_,s_
ASV_14803,Eukaryota,unknown,Dinophyceae,Peridiniales,Pfiesteriaceae,g_,s_
ASV_14823,Eukaryota,unknown,Polycystinea,Collodaria,Collosphaeridae,Thalassicolla,Thalassicolla nucleata
ASV_14830,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,g_,s_
ASV_14834,Eukaryota,Echinodermata,Crinoidea,unassigned,unassigned,unassigned,s_
ASV_14860,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,s_
ASV_14875,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14897,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_14906,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_14910,Eukaryota,Porifera,Demospongiae,Clionaida,Spirastrellidae,g_,s_
ASV_14941,Eukaryota,Annelida,Polychaeta,Spionida,Cirratulidae,Chaetozone,Chaetozone setosa
ASV_14942,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_14943,Eukaryota,Ciliophora,Litostomatea,Haptorida,Paraspathidiidae,g_,s_
ASV_14946,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_14950,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,unassigned,s_
ASV_14954,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,g_,s_
ASV_14960,Eukaryota,Cnidaria,Anthozoa,Pennatulacea,Virgulariidae,g_,s_
ASV_14966,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_14981,Eukaryota,unknown,Acantharea,Chaunacanthida,unassigned,g_,s_
ASV_14989,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_14992,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_14995,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15011,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_15039,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_15061,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,g_,s_
ASV_15066,Eukaryota,Imbricatea,unknown,Thaumatomonadida,Thaumatomastigidae,g_,s_
ASV_15074,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_15079,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15082,Eukaryota,Apicomplexa,unknown,unknown,unknown,g_,s_
ASV_15086,Eukaryota,Ciliophora,Colpodea,unknown,unknown,g_,s_
ASV_15096,Eukaryota,Chlorophyta,unassigned,unassigned,unassigned,g_,s_
ASV_15097,Eukaryota,unknown,Dinophyceae,Peridiniales,Amphidiniopsidaceae,g_,s_
ASV_15103,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_15115,Eukaryota,unknown,Bigyra,Oblongichytrida,unknown,g_,s_
ASV_15124,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_15128,Eukaryota,Apicomplexa,Aconoidasida,Piroplasmida,Babesiidae,g_,s_
ASV_15133,Eukaryota,unknown,unknown,Telonemida,unassigned,unassigned,s_
ASV_15135,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_15145,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_15146,Eukaryota,unknown,Bigyra,Labyrinthulida,unknown,Stellarchytrium,Stellarchytrium dubum
ASV_15151,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_15152,Eukaryota,unknown,Bigyra,Bicosoecida,Cafeteriaceae,g_,s_
ASV_15155,Eukaryota,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,g_,s_
ASV_15156,Eukaryota,unknown,unknown,unknown,Apusomonadidae,g_,s_
ASV_15160,Eukaryota,unknown,Cryptophyceae,Pyrenomonadales,Geminigeraceae,g_,s_
ASV_15169,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_15171,Eukaryota,Euglenozoa,unknown,Diplonemea,Diplonemidae,g_,s_
ASV_15177,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Tovelliaceae,g_,s_
ASV_15189,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,Amoebophrya sp. ex Prorocentrum micans
ASV_15190,Eukaryota,unknown,Dinophyceae,unknown,unknown,unknown,s_
ASV_15198,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_15215,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_15223,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15224,Eukaryota,Euglenozoa,unknown,Diplonemea,Diplonemidae,g_,s_
ASV_15230,Eukaryota,unknown,Acantharea,Arthracanthida,Hexalaspididae,g_,s_
ASV_15235,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,Crustomastix,Crustomastix sp. MBIC10709
ASV_15251,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15265,Eukaryota,unknown,Cryptophyceae,Pyrenomonadales,Pyrenomonadaceae,g_,s_
ASV_15271,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,g_,s_
ASV_15272,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_15289,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_15291,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_15292,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15294,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_15297,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_15315,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_15332,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_15350,Eukaryota,unknown,Acantharea,Chaunacanthida,unknown,g_,s_
ASV_15368,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15378,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_15388,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_15389,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_15391,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_15394,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_15401,Eukaryota,unknown,Acantharea,Chaunacanthida,unknown,g_,s_
ASV_15403,Eukaryota,unknown,unknown,Pirsoniales,unknown,Pirsonia,s_
ASV_15434,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_15458,Eukaryota,unknown,Bigyra,Nanomonadea,unknown,g_,s_
ASV_15472,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros sp. Na28A1
ASV_15474,Eukaryota,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,g_,s_
ASV_15483,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_15487,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,g_,s_
ASV_15492,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15494,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_15511,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_15516,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_15560,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_15565,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_15568,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_15574,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_15580,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_15581,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_15587,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15591,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15607,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_15609,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_15616,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_15621,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_15624,Eukaryota,Basidiomycota,Agaricomycetes,unassigned,unassigned,g_,s_
ASV_15633,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_15637,Eukaryota,unknown,Polycystinea,Spumellaria,Ethmosphaeridae,g_,s_
ASV_15642,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,g_,s_
ASV_15644,Eukaryota,Ciliophora,Colpodea,Colpodida,Marynidae,g_,s_
ASV_15650,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_15654,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15655,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,unassigned,unassigned,s_
ASV_15659,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Hemidiscaceae,Actinocyclus,s_
ASV_15701,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,unknown,Diplonemida sp. 27 RG-2016
ASV_15705,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,g_,s_
ASV_15714,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15725,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_15739,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_15748,Eukaryota,Cercozoa,unknown,Cercomonadida,Cercomonadidae,g_,s_
ASV_15750,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,g_,s_
ASV_15751,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,g_,s_
ASV_15756,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15764,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_15772,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15782,Eukaryota,unknown,Polycystinea,unassigned,unassigned,unassigned,unassigned
ASV_15803,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_15810,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_15815,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,s_
ASV_15816,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_15830,Eukaryota,unknown,unknown,unknown,unknown,unknown,Uncultured marine alveolate Group II DH145-EKD20
ASV_15838,Eukaryota,Euglenozoa,unknown,Diplonemea,unassigned,unassigned,s_
ASV_15861,Eukaryota,unknown,Acantharea,unassigned,unassigned,g_,s_
ASV_15865,Eukaryota,Euglenozoa,unknown,Diplonemea,Diplonemidae,g_,s_
ASV_15894,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_15895,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_15928,Eukaryota,Bacillariophyta,Mediophyceae,Cymatosirales,Cymatosiraceae,Minutocellus,unassigned
ASV_15943,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15948,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_15950,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,s_
ASV_15958,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15959,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_15971,Eukaryota,Imbricatea,unknown,Thaumatomonadida,Thaumatomastigidae,Protaspis,s_
ASV_15978,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_15990,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_15998,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_16002,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Leptocylindrales,Leptocylindraceae,Leptocylindrus,Leptocylindrus danicus
ASV_16022,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_16040,Eukaryota,unknown,Dinophyceae,Prorocentrales,Prorocentraceae,Exuviaella,Exuviaella pusilla
ASV_16045,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_16048,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Alexandrium,Alexandrium ostenfeldii
ASV_16053,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_16055,Eukaryota,unknown,Dinophyceae,Peridiniales,unassigned,g_,s_
ASV_16064,Eukaryota,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,g_,s_
ASV_16066,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_16076,Eukaryota,Haptista,Centroplasthelida,Pterocystida,unknown,g_,s_
ASV_16078,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_16084,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_16086,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_16105,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_16112,Eukaryota,Platyhelminthes,Rhabditophora,Proseriata,unknown,g_,s_
